id,title,url,date,feed,type,description,image,_url,site_name,image:width,image:height,locale,latitude,longitude,streetaddress,city,state,image:type,updated_time,image:url,email
143,"Jack Johnson, boxer jailed under Jim Crow, is being considered by Trump for pardon",https://www.washingtonpost.com/news/early-lead/wp/2018/04/21/who-is-jack-johnson-the-boxer-trump-is-considering-for-posthumous-pardon/,2018-04-22T01:35:50,newsblur,article,The first black heavyweight champion was convicted by an all-white jury in 1913 for crossing state lines with a white woman.,https://www.washingtonpost.com/resizer/NDK1w78vQWDvDZeLJ0uqzf_qfIs=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/7IWAXNJQZUZMZEDA5ST4M7QY4M.jpg,https://www.washingtonpost.com/news/early-lead/wp/2018/04/21/who-is-jack-johnson-the-boxer-trump-is-considering-for-posthumous-pardon/?noredirect=on&utm_term=.83840c2c992c,Washington Post,,,,,,,,,,,,
152,Taking Children from Their Parents Is a Form of State Terror,https://www.newyorker.com/news/our-columnists/taking-children-from-their-parents-is-a-form-of-state-terror,2018-05-11T15:29:06,newsblur,article,"In Putin’s Russia, threatening to separate families is a way to rule by fear. It’s a lesson the Trump Administration seems to be learning.","https://media.newyorker.com/photos/5af30d8c79f6430aaa0fa3d5/16:9/w_1200,h_630,c_limit/Gessen-Taking-Children-from-Parents-Form-of-State-Terror.jpg",https://www.newyorker.com/news/our-columnists/taking-children-from-their-parents-is-a-form-of-state-terror?mbid=nl_Daily+050918&CNDID=36094959&spMailingID=13475791&spUserID=MTMzMTgzNzU1OTgxS0&spJobID=1400829189&spReportId=MTQwMDgyOTE4OQS2,The New Yorker,,,en_US,,,,,,,,,
141,The Last Generation,https://www.pbs.org/wgbh/frontline/article/the-last-generation/,2018-04-06T22:42:42,newsblur,article,"Explore an island nation threatened by climate change through the eyes of three children who call call it home. FRONTLINE and The GroundTruth Project present ""The Last Generation."" ",https://i1.wp.com/www.pbs.org/wgbh/frontline/wp-content/uploads/2018/04/last_gen_thumb.jpg?resize=1200%2C630,https://www.pbs.org/wgbh/frontline/article/the-last-generation/,FRONTLINE,1200,630,,,,,,,,,,
144,Clutter,https://xkcd.com/1983/,2018-04-21T20:09:28,newsblur,,,,https://xkcd.com/1983/,,,,,,,,,,,,,
153,The scariest chart in Mary Meeker’s slide deck for newspapers has gotten even a teeny bit scarier,http://www.niemanlab.org/2018/05/the-scariest-chart-in-mary-meekers-slide-deck-for-newspapers-has-gotten-even-a-teeny-bit-scarier/,2018-05-30T23:29:26,instapaper,article,"Since 2011, the share of Americans' media consumption that happens in print has dropped about 40 percent. But the share of American ad dollars that go to print has dropped more than 60 percent.",http://www.niemanlab.org/images/mary-meeker-adshare-2017-700x525.png,http://www.niemanlab.org/2018/05/the-scariest-chart-in-mary-meekers-slide-deck-for-newspapers-has-gotten-even-a-teeny-bit-scarier/,Nieman Lab,700,525,,,,,,,,,,
145,Morning News,https://xkcd.com/1996/,2018-05-22T17:30:24,newsblur,,,,https://xkcd.com/1996/,,,,,,,,,,,,,
149,"Opinion | Goodbye, ‘Brooklyn Nine-Nine.’ And thank you.",https://www.washingtonpost.com/news/act-four/wp/2018/05/11/goodbye-brooklyn-nine-nine-and-thank-you/,2018-05-11T16:41:45,newsblur,article,Our new reality couldn't keep the series alive forever.,https://www.washingtonpost.com/resizer/xug5yO395ubAyNZX7MZGtI12V2U=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/5NKG46ZRSE3M7K2XSSS6N6TP6E.jpg,http://www.washingtonpost.com/news/act-four/wp/2018/05/11/goodbye-brooklyn-nine-nine-and-thank-you/,Washington Post,,,,,,,,,,,,
127,Computer science faces an ethics crisis. The Cambridge Analytica scandal proves it. - The Boston Globe,https://www.bostonglobe.com/ideas/2018/03/22/computer-science-faces-ethics-crisis-the-cambridge-analytica-scandal-proves/IzaXxl2BsYBtwM4nxezgcP/story.html,2018-03-28T13:03:52,instapaper,article,Dynamite and the nuclear bomb led to soul-searching among chemists and physicists. Computer scientists have not yet witnessed negative consequences of their work — and behave accordingly. ,https://www.bostonglobe.com/rf/image_585w/Boston/2011-2020/2018/03/22/BostonGlobe.com/Ideas/Images/30286f61-65c3-4350-8717-97afcfe0d231.jpg,https://www.bostonglobe.com/ideas/2018/03/22/computer-science-faces-ethics-crisis-the-cambridge-analytica-scandal-proves/IzaXxl2BsYBtwM4nxezgcP/story.html,BostonGlobe.com,,,,,,,,,,,,
147,"I’m Not Black, I’m Kanye",https://www.theatlantic.com/entertainment/archive/2018/05/im-not-black-im-kanye/559763/,2018-05-09T23:33:58,instapaper,article,"Kanye West wants freedom—white freedom.
",https://cdn.theatlantic.com/assets/media/img/mt/2018/05/glennharvey_theatlantic_2018_05_06_final/facebook.jpg?1525687701,https://www.theatlantic.com/entertainment/archive/2018/05/im-not-black-im-kanye/559763/,The Atlantic,,,en_US,,,,,,,,,
150,Cliff Huxtable Was Bill Cosby’s Sickest Joke,https://www.nytimes.com/2018/04/26/arts/television/cosby-show-african-americans.html,2018-04-27T20:09:53,instapaper,article,"Mr. Cosby’s signature TV character was a patient, wise father figure. In other words, our critic writes, the ideal cover for terrible behavior.",https://static01.nyt.com/images/2018/04/27/arts/27cosby-morris2/27cosby-morris2-facebookJumbo-v2.jpg,https://www.nytimes.com/2018/04/26/arts/television/cosby-show-african-americans.html,,,,,,,,,,,,,
154,A Photo for the Ages of Our Unfolding Disaster,https://talkingpointsmemo.com/edblog/a-photo-for-the-ages-of-our-unfolding-disaster,2018-06-11T01:09:50,newsblur,article,In the aftermath of what can only be called the debacle of the G-7 Summit this photograph is rapidly taking...,,https://talkingpointsmemo.com/edblog/a-photo-for-the-ages-of-our-unfolding-disaster,TPM,,,,,,,,,,,,
146,The Case for Having a Hobby,https://www.nytimes.com/2018/05/10/smarter-living/the-case-for-hobbies-ideas.html,2018-05-10T16:33:14,instapaper,article,"Hobbies can help remind you that work isn’t everything. Life isn’t just for productivity, and doing something for fun can be its own reward.",https://static01.nyt.com/images/2018/05/10/nyregion/10sl-hobby/10sl-hobby-facebookJumbo.jpg,https://www.nytimes.com/2018/05/10/smarter-living/the-case-for-hobbies-ideas.html,,,,,,,,,,,,,
148,Opinion | ‘Avengers: Infinity War’ is a profoundly sad portrait of an abusive family,https://www.washingtonpost.com/news/act-four/wp/2018/05/03/avengers-infinity-war-is-a-profoundly-sad-portrait-of-an-abusive-family/,2018-05-09T20:29:00,instapaper,article,Thanos is a monster. He's more like the rest of us than we'd like to think.,https://www.washingtonpost.com/resizer/Gau69-EKXOYgLTaVTaQcey6eW_E=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/TUOVVLSZHY5IDHL6FOCUZOAN34.jpg,https://www.washingtonpost.com/news/act-four/wp/2018/05/03/avengers-infinity-war-is-a-profoundly-sad-portrait-of-an-abusive-family/,Washington Post,,,,,,,,,,,,
172,"Steve Ditko, co-creator of Spider-Man and Doctor Strange, dies at 90",http://www.latimes.com/local/obituaries/la-me-steve-ditko-20180706-story.html,2018-07-07T16:27:39,newsblur,article,"Steve Ditko, who co-created Marvel superheroes Spider-Man and Doctor Strange with Stan Lee, has died. The comic book artist and writer was 90. ",http://www.latimes.com/resizer/d2WXHPuoHaT4ceZNr7wyjxJNlqk=/1200x0/www.trbimg.com/img-5b43e8b4/turbine/la-me-steve-ditko-20180706,http://www.latimes.com/local/obituaries/la-me-steve-ditko-20180706-story.html,latimes.com,,,en_US,,,,,,,,,
155,How The Supreme Court Could End Extreme Partisan Gerrymandering This Month,https://fivethirtyeight.com/features/how-the-supreme-court-could-end-extreme-partisan-gerrymandering-this-month/,2018-06-07T17:56:50,newsblur,article,And how it could also keep it going.,https://fivethirtyeight.com/wp-content/uploads/2018/01/gerrymandering-tradeoffs-16x9-transparent.png?w=1600,http://fivethirtyeight.com/features/how-the-supreme-court-could-end-extreme-partisan-gerrymandering-this-month/,FiveThirtyEight,575,431,en_US,,,,,,,,,
156,America Is Fumbling Its Most Important Relationship,https://www.theatlantic.com/international/archive/2018/05/china-trump/561359/,2018-06-03T14:03:53,newsblur,article,The United States has a China problem—and pundits and politicians are making it worse.,https://cdn.theatlantic.com/assets/media/img/mt/2018/05/RTS1RI1J/facebook.jpg?1527518056,https://www.theatlantic.com/international/archive/2018/05/china-trump/561359/?utm_source=feed,The Atlantic,,,en_US,,,,,,,,,
158,America is losing the battle against robocalls,https://www.economist.com/graphic-detail/2018/05/23/america-is-losing-the-battle-against-robocalls,2018-05-24T03:21:09,newsblur,article,Fraudsters persist regardless of the consequences,https://cdn.static-economist.com/sites/default/files/20180526_WOC451.png,https://www.economist.com/blogs/graphicdetail/2018/05/daily-chart-16?fsrc=rss,The Economist,,,,,,,,,,,,
173,He is a Member of a Violent White Supremacist Group; So Why is He Working for a Defense Contractor with a Security Clearance?,https://www.pbs.org/wgbh/frontline/article/he-is-a-member-of-a-violent-white-supremacist-group-so-why-is-he-working-for-a-defense-contractor-with-a-security-clearance/,2018-07-05T19:43:47,newsblur,article,"Michael Miselis took part in the violent Unite the Right rally in Charlottesville. So far, it hasn’t damaged his standing at Northrop Grumman.",https://i0.wp.com/www.pbs.org/wgbh/frontline/wp-content/uploads/2018/07/I4A1430_1.jpg?resize=1200%2C630,https://www.pbs.org/wgbh/frontline/article/he-is-a-member-of-a-violent-white-supremacist-group-so-why-is-he-working-for-a-defense-contractor-with-a-security-clearance/,FRONTLINE,1200,630,,,,,,,,,,
162,Code poetry – Increment: Programming Languages,https://increment.com/programming-languages/code-poetry/,2018-04-26T19:27:48,newsblur,,Code is poetry. Poetry is code.,https://increment.com/art/5/articles/code-poetry-1000-01bb369f.jpeg,https://increment.com/programming-languages/code-poetry/,,,,,,,,,,,,,
163,"What Did You Do in the Trade War, Daddy?",https://www.theatlantic.com/international/archive/2018/04/us-china-trade-war/557573/,2018-04-14T18:31:34,newsblur,article,There is a problem with China. But what the U.S. is doing to solve it won’t work.,https://cdn.theatlantic.com/assets/media/img/mt/2018/04/RTX5LE3G/facebook.jpg?1523369796,https://www.theatlantic.com/international/archive/2018/04/us-china-trade-war/557573/?utm_source=feed,The Atlantic,,,en_US,,,,,,,,,
159,Warfighter: Battle of Endor,https://angrystaffofficer.com/2018/04/30/warfighter-battle-of-endor/,2018-05-01T00:22:47,newsblur,article,"“He will win who, prepared himself, waits to take the enemy unprepared.” – Sun Tzu In war, timing and will are two of the intangibles that are hard to train for. A battle can be all but won w…",https://angrystaffofficer.files.wordpress.com/2018/04/battle_of_endor.png?w=1200,https://angrystaffofficer.com/2018/04/30/warfighter-battle-of-endor/,The Angry Staff Officer,1200,510,en_US,,,,,,,,,
160,Python Environment,https://xkcd.com/1987/,2018-04-30T18:40:07,newsblur,,,,https://xkcd.com/1987/,,,,,,,,,,,,,
161,12 Things Everyone Should Understand About Tech,https://anildash.com/2018/04/07/12-things-everyone-should-understand-about-tech/,2018-04-30T00:44:35,newsblur,blog,"Tech is more important than ever, deeply affecting culture, politics and society. Given all the time we spend with our gadgets and apps, it’s essential to understand the principles that determine how tech affects our lives. Understanding technology today Technology isn’t an industry, it’s a method of",https://anildash.com/content/images/2018/04/cassette.jpeg,http://feeds.dashes.com/~r/AnilDash/~3/qfgD_329dcY/,Anil Dash,2000,1333,,,,,,,,,,
120,"The Needle’s Back. Maybe This Time, It Will Really Be Wrong.",https://www.nytimes.com/2018/03/13/upshot/needle-forecast-pennsylvania-special-election.html,2018-03-15T01:26:35,instapaper,article,"And yes, it could be wrong. Or “wrong.” To understand why, it’s important to understand how our forecast works.",https://static01.nyt.com/images/2018/03/12/upshot/up-needle-image/up-needle-image-facebookJumbo.png,https://www.nytimes.com/2018/03/13/upshot/needle-forecast-pennsylvania-special-election.html,,,,,,,,,,,,,
107,"ABC News, Atlantic Among Contenders for Nate Silver’s FiveThirtyEight",https://www.wsj.com/articles/abc-news-atlantic-among-contenders-for-nate-silvers-fivethirtyeight-1519928494,2018-03-01T21:25:23,instapaper,article,"The list of suitors for Nate Silver’s data-driven FiveThirtyEight website has narrowed to a few, as the statistics guru prepares to move on from a tie-up with Walt Disney’s Co.’s ESPN.",https://images.wsj.net/im-2909/social,https://www.wsj.com/articles/abc-news-atlantic-among-contenders-for-nate-silvers-fivethirtyeight-1519928494,WSJ,900,471,en_US,,,,,,,,,
165,Analysis | The Annapolis shooting is another reminder: It’s getting more dangerous to be a journalist,https://www.washingtonpost.com/news/worldviews/wp/2018/06/28/its-becoming-more-and-more-dangerous-to-be-a-journalist-in-the-world/,2018-06-29T16:53:39,newsblur,article,Attacks on the press are only getting worse.,https://www.washingtonpost.com/resizer/Hp_F8jRmvIRLdHnjxNyRa5qH1SA=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/FDIEUGTZ2Y77RCLQMVGW7QB4OA.jpg,https://www.washingtonpost.com/news/worldviews/wp/2018/06/28/its-becoming-more-and-more-dangerous-to-be-a-journalist-in-the-world/?noredirect=on&utm_term=.8011a74c9de8,Washington Post,,,,,,,,,,,,
157,PODCAST: Dr. Jose Tufy Cairus on the History of BJJ | Dirty White Belt,http://www.dirtywhitebelt.com/2018/05/28/podcast-dr-jose-tufy-cairus-on-the-history-of-bjj/,2018-05-28T19:07:41,newsblur,article,"Dr. Jose Tufy Cairus, a historian and professor at Brazil's Federal Institute of Santa Catarina, is one of the few scholars studying Brazilian jiu-jitsu jistory. Cairus' father was involved with Brazilian judo for decades, and the author himself trained with Carlson Gracie -- something you'll hear all about in this interview! For more, you can read Dr. Cairus' dissertation on BJJ history, here in PDF format. You'll learn what he things the biggest misconceptions about BJJ history are; who the first Japanese person to teach Kodokan Judo in Brazil was; who the first woman to train was; what the differences were between Jigoro Kano's judo at the time and the jiu-jitsu taught by Mitsuyo Maeda (who wasn't the only one using the ""Count Koma"" name); the critical role of Donato Pires dos Reis and Jacinto Ferro; the importance of Brazil's Navy in promoting jiu-jitsu, and how Maeda taught to the Brazilian Navy in the Amazon, including Luis Soto; Geo Omori and Takeo Yano's contributions to",http://dirtywhitebelt.com/wp-content/uploads/2012/06/Screen-Shot-2016-12-31-at-11.57.49-AM.png,http://www.dirtywhitebelt.com/2018/05/28/podcast-dr-jose-tufy-cairus-on-the-history-of-bjj/,Dirty White Belt,1200,,,,,,,,,,,
167,"Perspective | After a stunning news conference, there’s a newly crucial job for the American press",https://www.washingtonpost.com/lifestyle/style/after-a-stunning-news-conference-theres-a-newly-crucial-job-for-the-american-press/2018/07/16/720a7c64-891b-11e8-a345-a1bf7847b375_story.html,2018-07-17T16:07:56,newsblur,article,"The media seemed superfluous in the moment, but now clarity and moral force are necessary.",https://www.washingtonpost.com/resizer/N-DTbPrOhoV-ofzGeK7azfENurg=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/6HNPSPEJCYI6RCXKQ3UIVZ3A3A.jpg,https://www.washingtonpost.com/lifestyle/style/after-a-stunning-news-conference-theres-a-newly-crucial-job-for-the-american-press/2018/07/16/720a7c64-891b-11e8-a345-a1bf7847b375_story.html?utm_term=.4d8aea85bb1a,Washington Post,,,,,,,,,,,,
168,Opinion | Putin must wonder what else America knows about Russia,https://www.washingtonpost.com/blogs/post-partisan/wp/2018/07/15/putin-must-wonder-what-else-america-knows-about-russia/,2018-07-17T15:57:17,newsblur,article,Mueller's indictment is a message to Putin — and Trump.,https://www.washingtonpost.com/resizer/O2o2NYZFXAWec7wqV2dgU_HrSrE=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/GXUKWRAQMM7SRMJ736D5UKOBD4.jpg,https://www.washingtonpost.com/blogs/post-partisan/wp/2018/07/15/putin-must-wonder-what-else-america-knows-about-russia/?utm_term=.9d54565d6c19,Washington Post,,,,,,,,,,,,
169,A Django Async Roadmap - Aeracode,https://www.aeracode.org/2018/06/04/django-async-roadmap/,2018-06-06T21:56:42,instapaper,,,,https://www.aeracode.org/2018/06/04/django-async-roadmap/,,,,,,,,,,,,,
170,Visualizing street orientations on an interactive map,https://blog.mapbox.com/visualizing-street-orientations-on-an-interactive-map-1eefa6002afc,2018-07-17T14:59:20,newsblur,article,"Cities can look and feel very different depending on how they were planned and built, and this is especially apparent when you explore…",https://cdn-images-1.medium.com/max/1200/1*y8TJ_lErK8vg9YGZze-_ZQ.png,https://blog.mapbox.com/visualizing-street-orientations-on-an-interactive-map-1eefa6002afc?source=rss----c5e029442---4,Points of interest,,,,,,,,,,,,
171,The Motherboard Guide to Amazon Prime Day's Best Deals,https://motherboard.vice.com/en_us/article/594b8a/guide-to-amazon-prime-day-2018-best-deals,2018-07-17T01:40:31,newsblur,article,"Prime Day is July 16, 2018. Here are the best deals we found.","https://video-images.vice.com/articles/5b4cc5deb097c1000c5618d3/social_lede/1531764890647-shutterstock_1024140115.jpeg?crop=1xw:0.8866258367753881xh;center,center&resize=1200:*",https://motherboard.vice.com/en_us/article/594b8a/guide-to-amazon-prime-day-2018-best-deals,Motherboard,1200,675,en_us,,,,,,image/jpeg,,,
166,Take our playbook: NPR’s guide to building immersive storytelling projects,http://training.npr.org/digital/take-our-playbook-nprs-guide-to-building-immersive-storytelling-projects/,2018-06-28T17:13:01,newsblur,article,Hypothesis-Driven Design (and our step-by-step guide) can help you navigate uncharted territory in a complicated storytelling project. ,http://training.npr.org/wp-content/uploads/2018/06/HDD-feat.jpg,http://training.npr.org/digital/take-our-playbook-nprs-guide-to-building-immersive-storytelling-projects,NPR Training,,,,,,,,,,,,
164,Opinion | ‘Solo’ and the shrinking of the Star Wars universe,https://www.washingtonpost.com/news/act-four/wp/2018/05/24/solo-and-the-shrinking-of-the-star-wars-universe/,2018-06-23T19:38:04,newsblur,article,"The new ""Star Wars"" movies have made the galaxy -- and even one of its most charismatic occupants -- seem small and predictable.",https://www.washingtonpost.com/resizer/UnTkaTODzriUH58-Q3yASyOegN0=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/KYKJDKVWJQYCDFJO25UNGUBCOI.jpg,http://www.washingtonpost.com/news/act-four/wp/2018/05/24/solo-and-the-shrinking-of-the-star-wars-universe/,Washington Post,,,,,,,,,,,,
